compound_id	smiles
cpd15496	O=C(O)[C@@H](CO)O[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H]1O
cpd16538	C=C[C@H]1CN2CCC3=C([NH2+]c4ccccc43)[C@@H]2C[C@@H]1CC=O
cpd06537	COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CC[NH+]3C)CC1=O
cpd00250	CN(CC(=O)O)C(=N)N
cpd05107	CC(O)=NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1
cpd22247	O=S(=O)([O-])[O-].[Ag+].[Ag+]
cpd07174	CC(C)=CCc1c(O)cc(/C=C/c2ccc(O)cc2)cc1O
cpd16564	Cn1ncnc2c(=O)n(C)c(=O)nc1-2
cpd01064	O=C1CCc2ccccc21
cpd02712	COc1c(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c2c1=O
cpd23948	O=P([O-])([O-])c1c[nH]c2ccc(Br)c(Cl)c12
cpd08073	CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]34CCC(C(=N)[O-])(CC3)CC4)CS[C@H]12)c1nc(=N)s[nH]1
cpd23555	COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1O
cpd23251	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)c2ccccc2c1O
cpd26225	CC([NH3+])C(=N)O
cpd09350	CC([O-])=N[C@@H](CCCC(=O)OP(=O)([O-])O)C(=O)[O-]
cpd20026	CC(Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)OCC1CCCO1
cpd00594	O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
cpd06263	COc1cc2c3c(c1O)-c1ccccc1C[C@H]3[NH2+]CC2
cpd00850	O=c1c(OS(=O)(=O)O)c(-c2ccc(OS(=O)(=O)O)c([O-])c2)oc2cc([O-])cc([O-])c12
cpd06608	CC1=C[C@H]2O[C@@H]3C[C@H]4OC(=O)/C=C\C=C\[C@H]([C@@H](C)O)OCC[C@@H](C)[C@H](O)C(=O)OC[C@@]2(CC1)[C@]4(C)[C@@]31CO1
cpd09282	CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
cpd00065	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
cpd22996	CC1(O)CC(=O)c2c(Cc3cc(O)cc(=O)o3)cc([O-])cc2O1
cpd12692	C[c-]1c(O)nc(=O)nc1O
cpd09710	CCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCC[N+](C)(C)C
cpd01368	C=CC#N
cpd09496	N=C(O)CN=C(O)C(CCCNC(=N)N)N=C(O)C1CCCN1C(=O)C1CSSCC([NH3+])C(O)=NC(Cc2ccc(O)cc2)C(O)=NC(Cc2ccccc2)C(O)=NC(CCC(=[NH2+])O)C(O)=NC(CC(=N)O)C(O)=N1
cpd05195	C=C1CC1CC(N=C([O-])CCC(N)C(=O)O)C(=O)O
cpd07178	Oc1ccc(/C=C/c2cc(O)cc3c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O3)cc1
cpd19804	CC/C(=N\OC/C=C/Cl)C1=C([O-])CC(C2CCOCC2)CC1=O
cpd20640	Nc1ccc([N+](=O)[O-])cc1N
cpd04113	Cc1cc2c(nc1O)C=CC(O)C2O
cpd10395	CC(C)CCc1ccc(O)cc1
cpd07754	C/C=C(\C)C(=O)OC1CC2CCC(C1)[NH+]2C
cpd17350	C=CC1(C)CCC(C(=C)C)CC1C(=C)C
cpd23248	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)c2ccccc2c1O
cpd10033	CN=C(O)Oc1ccccc1OC(C)C
cpd17587	CC(C[C@H](O)[C@@H](O)C(C)(C)O)C1=C2C[C@H](O)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1
cpd00859	O=P(O)(O)OC[C@H]1O[C@@H](c2cnc([O-])nc2[O-])[C@H](O)[C@@H]1O
cpd03734	CC(=N)O
cpd28226	O=C[C@@H](O)[C@H](O)CO
cpd02661	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](C)[C@H](N)[C@H](O)[C@H]3O)O2)c(=O)nc1[O-]
cpd04789	COc1cc(NC(C)CCC[NH3+])c2ncccc2c1
cpd24887	N=C(O)CCCCC[NH3+]
cpd25750	CSC1=C(CCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O
cpd09026	C/C1=C/C=C/C(C)C(O)C(C)C(O)C(C)C(O)C(C)C(O)C(CO)/C=C(\C)C(=O)c2c([O-])c(C)c(O)c3c2C(=O)C=C(N=C1O)C3=O
cpd24509	O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@H]1OCC[C@@H]31
cpd01981	CSC[C@H]1OC(O)[C@H](O)[C@@H]1O
cpd02543	C[N+](C)(C)C/C=C/C(=O)[O-]
cpd20950	[NH3+][C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O
cpd05506	CC1=CC(O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/[C@H]1C(C)=CC(O)CC1(C)C
cpd00458	COc1cc(/C=C/CO)ccc1O
cpd24388	CN1C(=O)CC[C@H]1c1ccc[n+](C2OC(C(=O)[O-])C(O)C(O)C2O)c1
cpd06280	C=C(CO)C(=O)O[C@H]1CC(=C)[C@@H]2C[C@H](O)C(=C)[C@@H]2[C@@H]2OC(=O)C(=C)[C-]12
cpd03965	CCN=c1[nH]c(O)nc(=N)[nH]1
cpd19939	OCC(O)CCl
cpd02703	CC([O-])=N[C@@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc([O-])nc3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O
cpd01740	O=C([O-])CCCCCCCCCCC(=O)[O-]
cpd02360	CN(C)c1ccc(/N=N/c2ccccc2)cc1
cpd07247	Cc1cc2c(c(O)c1-c1c(C)cc(O)c3c1C(=O)C=CC3=O)C(=O)C=CC2=O
cpd02404	O=P([O-])(OCC(O)CO)OCC(O)COP(=O)([O-])OCC(O)CO
cpd25444	O[C@H]1C(c2ccccc2)C=CC[C@H]1O
cpd10156	CCN=c1nc(SC)[nH]c(=NCC)[nH]1
cpd19682	CN=C(O)Oc1ccccc1C(C)C
cpd05055	Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
cpd07963	Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
cpd10740	C=C(OC(C)=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd04431	COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1
cpd01928	CNc1ccccc1C(=O)[O-]
cpd03878	CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SC[C@H](N=C([O-])CC[C@H](N)C(=O)O)C(=O)O)[C@@H](O)CCCC(=O)[O-]
cpd00655	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@@H](O)C([O-])=NCCC([O-])=NCCS
cpd23200	CC(C)=CCC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)(O)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3OC([C@@H](CO)O[C@@H]4OC([C@H](O)CO)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1N=C(C)[O-]
cpd22283	[As+5]
cpd19813	O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
cpd01898	O=C1C[NH+]=CNc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
cpd02168	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)(O)OP(=O)([O-])[O-])[C@@]1(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
cpd05510	CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CC/C=C(\C)CO
cpd05531	CC(C)=CCC[C@@H](C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3
cpd03081	COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)[NH+](C)CC2
cpd10915	CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
cpd04968	C[C@](N)(Cc1ccc(O)cc1)C(=O)O
cpd05836	CC1(C)CC[C@@]2(C(=O)[O-])[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O
cpd22657	CC[C@H]1C(O)=N[C@@H](C(=O)O)[C@H](C)C([O-])=N[C@@H](C(C)C)C(O)=N[C@@H](CCC(C)C[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C([O-])=N[C@@H](C(=O)O)CCC(=O)N1C
cpd09097	COc1cc2c(cc1O)C1Cc3ccc(OC)c(O)c3CN1CC2
cpd03692	CC(=O)CC1CCCC[NH2+]1
cpd23025	[NH2+]=C(O)C1CCCCN1
cpd16277	N[C@@H](CCCCNCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C(=O)[O-]
cpd22785	N#CC(C#N)NNc1ccc(OC(F)(F)F)cc1
cpd19323	CC(C)=CCC12Oc3cc(O)ccc3C1(O)Oc1cc(O)c(C3=CC4(C)CC(C3)c3ccc(O)cc3O4)c(O)c1C2=O
cpd15886	O=C([O-])/C=C(\CCC(=O)[O-])C(=O)[O-]
cpd01701	C[C@](O)(CC(=O)[O-])C(=O)[O-]
cpd03700	Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
cpd17574	C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O
cpd19631	[Na+].[O-][I+2]([O-])[O-]
cpd19839	c1ccc2nccnc2c1
cpd08967	COc1cc2c(cc1O)[C@@H]1[C@H](O)[C@@H](O)C=C3CC[NH+](C2)[C@H]31
cpd26517	CCCc1cccc(O)c1O
cpd15491	CCCCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC([O-])=N[C@H]1[C@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](N=C([O-])C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)O[C@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)[C@@H](OP(=O)([O-])[O-])[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC
cpd02430	CC(C)[C@@]1(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@@H]1C
cpd20852	CCN(CC)C(=S)[S-].[Na+]
cpd22903	O=C(O)C(Cc1c[nH]c2ccccc12)N=C([O-])Cc1c[nH]c2ccccc12
cpd17982	C[NH2+][C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H]([NH3+])[C@H](O)[C@H]2O)O[C@H]2[C@H](O)[C@@H]([NH3+])[C@@H](O[C@@H]3[C@@H]([NH3+])C[C@@H]([NH3+])[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O
cpd03492	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)(O)OP(=O)(O)O[C@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N=C(C)[O-])[C@H](O[C@H](C)C(O)=N[C@@H](C)C(O)=N[C@H](CCC(O)=N[C@@H](CCCCN)C(O)=N[C@H](C)C(O)=N[C@H](C)C(=O)O)C(=N)O)[C@H]1N=C(C)[O-]
cpd10125	COP(=O)(N=C(C)[O-])SC
cpd02127	C[C@@H]1O[C@H](O)[C@@H](O)C[C@@H]1O
cpd24563	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC[C@H](C)CCOP(=O)(O)OP(=O)(O)OC1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@@H]4O)[C@@H]3O)[C@H](O)[C@H]2N=C(C)[O-])[C@H](O)[C@H]1N=C(C)[O-]
cpd02227	N[C@@H](CCSC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O)C(=O)O
cpd15008	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc(O)cc4[o+]c3-c3ccc(O)c([O-])c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1OC(=O)C=Cc1ccc(O)cc1
cpd07446	COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4)OC[C@H]23)ccc1O
cpd26361	OCC(O)CS
cpd07760	COc1cc([C@@H]2c3cc4c(cc3[C@H](O)C3COC(=O)C32)OCO4)cc(OC)c1OC
cpd01964	O=Cc1cccc(O)c1
cpd10665	COc1cc2c(c(OC)c1O)C(=O)CC(c1ccc(O)cc1)O2
cpd04673	CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
cpd08280	O[C@H]1c2ccccc2-c2ccccc2[C@@H]1O
cpd05057	CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4c[nH+]cn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
cpd20209	CN=C(O)Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1
cpd07189	CC1=C(O)C(=O)c2c(C)ccc(O)c2C1=O
cpd06664	C[C@@H]1CC[C@@H]2CC(=O)OC[C@H]12
cpd03196	OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
cpd00828	CC1(C)COC(=O)C1=O
cpd12347	O=C([O-])CO
cpd08269	C=C(C)[C@H]1CC[C@H](C)C(=O)C1
cpd22727	C/C(=C\CCC(C)[C@H]1CC[C@H]2[C@@H]3C(O)C[C@@H]4CC(O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd00637	CSCC[C@@H](N)C(=O)O
cpd01676	CC(O)=Nc1ccccc1
cpd25923	[NH3+]CC[C@@H](O)CNCCCC[C@H]([NH3+])C(=O)O
cpd17307	COc1c2ccoc2c(OCC=C(C)C)c2oc(=O)ccc12
cpd22790	OC[C@@H]1O[C@](O)(CO)[C@H](O)[C@H]1O
cpd26568	CCCCCCCCCCCCCCCCCCCCCCCCC(C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)[C@H](O)CCCCCCCCCCCCCCCCCC1CC1CCCCCCCCCCCCCCCCC(OC)C(C)CCCCCCCCCCCCCCCCCC
cpd20507	C/C=C/C=C/C=O
cpd10029	Cc1ccc2cc(C)ccc2c1
cpd09426	CCc1cc(S(=O)(=O)[O-])c2cc(C(C)C)cccc1-2.[Na+]
cpd19695	COC(=O)c1ccc(I)cc1S(=O)(=O)N=C([O-])N=c1nc(C)nc(OC)[nH]1.[Na+]
cpd06236	COc1cc2c(cc1OC)[C@@H]1Cc3cc(OC)c(OC)cc3[C@H](C2)[NH+]1C
cpd03110	Nc1nc(O)c2c(n1)N(O)C(O)C(C(O)C(O)CO)[NH2+]2
cpd19201	CCC(C)[C@H]1N=C(O)[C@@H](N=C(O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)C(C)=O)[C@@H](C)OC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N=C(O)[C@@H](C)C(=O)[C@H](C(C)C)OC(=O)C[C@@H]1O
cpd25911	C/C=C/c1cc(OC)ccc1O
cpd01189	OC[C@H]1O[C@@](CO)(OC[C@H]2O[C@](O)(CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O
cpd03752	O=P([O-])([O-])OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO
cpd09833	CCCCCCCCc1ccc(O)cc1
cpd23745	C[C@@H]1O[C@@H](O)[C@H](O[C@@H]2OC(C(=O)[O-])=C[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
cpd08656	C=C1C[C@]23CC1CC[C@H]2[C@]1(C)CC[C@H](O)[C@@](C)(C(=O)[O-])[C@H]1[C@@H]3C(=O)[O-]
cpd09935	CCCCCCCOc1ccc(O)cc1
cpd07166	C/C=C1/C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CC[NH+]3C[C@@H](O)[C@@H](OC1=O)[C@@H]23
cpd20652	N#CC(Br)Br
cpd04099	O=[PH]([O-])O
cpd04775	COC1=CC(=O)OC(/C=C/C2=CCCC=C2)C1
cpd09280	CCCCCOC(O)=Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
cpd25939	O=P([O-])(O)OC[C@H]1O[C@@H](n2cnc3c([O-])nc(NO)nc32)[C@H](O)[C@@H]1O
cpd26507	N[C@@H]1C=C(C(=O)O)OC1
cpd15550	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](CO[C@]2(C(=O)[O-])C[C@@H](OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)[C@@H](OC3OC([C@@H](O)CO)[C@@H](OP(=O)([O-])[O-])[C@H](OC4OC([C@@H](O)COC5OC(C(O)CO)C(O)C(O)C5O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](N=C([O-])C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1N=C([O-])C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
cpd02893	Nc1c(C(=O)[O-])ncn1[C@@H]1O[C@H](COP(=O)([O-])O)[C@@H](O)[C@H]1O
cpd25987	CSCC[C@@H](N=C(O)[C@H](CCCNC(=N)N)N=C(O)[C@@H](N=C(O)CN=C(O)[C@H](CC(=N)O)N=C(O)[C@H](C)N=C(O)NC(CC(=O)O)C(O)=NP(=O)(OCCCN)OC[C@@H]1O[C@H]([n+]2c[nH]c3c(N)ncnc32)[C@@H](O)[C@H]1O)[C@@H](C)O)C(=O)N=C[O-]
cpd11124	O=C1C=CC(=O)N1c1ccc2c(c1)oc(=O)c1ccccc12
cpd20590	COCCOC1=C(N2CC2)C(=O)C(OCCOC)=C(N2CC2)C1=O
cpd16366	ClCC[NH2+]CCCl
cpd21492	C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1
cpd02535	CC[C@@](C)(O)[C@@H](O)C(=O)[O-]
cpd03174	O=C(O)/C(O)=C/c1ccc([O-])cc1
cpd27282	OCC(O)c1c[nH]c2ccccc12
cpd00848	Cn1cncc1C[C@H](N)C(=O)O
cpd01679	CN1CC(O)=NC1=O
cpd19512	CC(Cl)(Cl)Cl
cpd08583	CO[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[NH+]3C)[C@H]1O5
cpd14977	CC(CCC(O)C(CO)COS(=O)(=O)[O-])C1CCC2[C@H]3C(CC(O)[C@]12C)[C@@]1(C)CCC(O)C[C@H]1C[C@@H]3O
cpd22117	COc1ccc(C2CC(=O)c3ccccc3O2)cc1
cpd02082	[NH3+]CC1CCC(C(=O)Oc2ccc(CCC(=O)OCc3ccccc3)cc2)CC1
cpd09343	CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21.O=C([O-])[C@H](O)[C@@H](O)C(=O)O
cpd24699	O=C([O-])c1ccnc(C(=O)[O-])c1
cpd20337	CN(C)C([O-])=Nc1ccccc1.O=C(O)C(Cl)(Cl)Cl
cpd07841	CC1=C(C(O)=Nc2ccccc2)S(=O)(=O)CCO1
cpd11156	O=C(O)/C=C\C([O-])=Nc1ccc2c(c1)oc(=O)c1ccccc12
cpd06097	CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)C[C@H](O)C4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O
cpd07077	COc1ccc(-c2oc3cc([O-])cc(O)c3c(=O)c2O)cc1O
cpd27319	CC/C=C\CC1C(=O)CCC1CC([O-])=NC1(C(=O)O)CC1
cpd03185	CC1=CC(=O)c2ccccc2C1=O
cpd09270	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
cpd24716	CC(C)=CCC(=O)[C@]1(O)C([O-])=C(C(=O)CC(C)C)C(=O)C1CC=C(C)C
cpd10253	CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd05959	C=C1[C@@H]2CC[C@@H]3[C@@H](OC(=O)CC)[C@@]2(C[C@@H](O)[C@@]2(O)[C@H]1C[C@H](O)C2(C)C)C[C@@]3(C)O
cpd24797	C[C@@]1(CC(=N)[O-])C2=N[C@@H](/C=C3\N=C(C=C4NC(=CC5=NC(C2)[C@@H](CC(=O)O)C5CCC(=O)[O-])[C@@H](CCC(=O)[O-])C4CC(=O)[O-])[C@@H](CCC(=O)[O-])[C@]3(C)CC([NH-])=O)[C@H]1CCC(=O)[O-].[Ni+2]
cpd00890	CC([O-])=N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc([O-])nc3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C([O-])=N[C@@H](C)C(=O)O
cpd17779	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@@H]1C[C@H]3O
cpd01475	CC(C)=CCc1cc(O)c(C)c(C)c1O
cpd10824	CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H]4OC[C@@]5(CCC(=O)C=C45)[C@H]3CC[C@]12C
cpd01013	C/C1=C\CC/C(C)=C/C2C(CC/C(C)=C/CC1)C2(C)C
cpd06409	C=C1C(=O)O[C@H]2[C-]1[C@H](OC(=O)/C(C)=C\C)[C@]1(C)C(=O)C=C[C@H]1[C@H](C)[C@H]2O
cpd09660	N=c1[nH]c2cc(Cl)ccc2o1
cpd26481	C[TeH](=O)(O)O
cpd08467	CC1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1CC[C@H]2C
cpd03964	CCN=c1[nH]c(Cl)nc(=N)[nH]1
cpd19950	CCCSP(=O)(OCC)SCCC
cpd21419	CCCCC/C=C\C/C=C\[C@H](O)CC[C@@H](O)CCCC(=O)[O-]
cpd05189	N[C@@H](CC1=CCC=CC1)C(=O)O
cpd19626	COc1cc(N=C(C)O)ccc1OCCCN1CCN(c2ccccc2F)CC1.CS(=O)(=O)O
cpd15062	CC(O)/C=C\C/C=C\C/C=C\CCCCCCCC(=O)[O-]
cpd03062	N#C[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1
cpd17773	C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
cpd02146	C[S+](C)CC(=O)[O-]
cpd00143	O=C([O-])C(=O)Cc1ccccc1
cpd00339	NCCCCC(=O)O
cpd11070	CC(=O)O[C@H]1CC[C@]2(C)[C@H]3C(=O)C[C@]4(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@]4(C)[C@@H]3C(=O)C[C@H]2C1(C)C
cpd01455	O=CCC(=O)C(=O)[O-]
cpd02735	CC(=O)OCCC#Cc1ccc(-c2cccs2)s1
cpd05878	CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)[C@H](O[C@@H]2OC[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H]1O
